ID,Kategoria,Wartosc,Data
26722,B,244.20003395792932,2025-01-19 13:22:00
26723,C,123.36962278720665,2025-01-19 13:23:00
26724,D,213.91523687567425,2025-01-19 13:24:00
26725,A,177.1408023661415,2025-01-19 13:25:00
26726,D,782.3634853455243,2025-01-19 13:26:00
26727,A,127.19490099215814,2025-01-19 13:27:00
26728,C,215.70141987519696,2025-01-19 13:28:00
26729,A,2.4577852451487248,2025-01-19 13:29:00
26730,A,218.66678265328355,2025-01-19 13:30:00
26731,D,31.395130140137727,2025-01-19 13:31:00
26732,B,46.34529489615058,2025-01-19 13:32:00
26733,B,570.2988281456007,2025-01-19 13:33:00
26734,A,286.2584524797016,2025-01-19 13:34:00
26735,D,190.00242029754344,2025-01-19 13:35:00
26736,B,9.616506818568627,2025-01-19 13:36:00
26737,B,497.624572357543,2025-01-19 13:37:00
26738,C,935.9428896392004,2025-01-19 13:38:00
26739,B,633.4123469433939,2025-01-19 13:39:00
26740,C,82.07139805147045,2025-01-19 13:40:00
26741,A,83.62224335043267,2025-01-19 13:41:00
26742,A,908.6409343746484,2025-01-19 13:42:00
26743,D,133.04695397164411,2025-01-19 13:43:00
26744,A,812.1722425597563,2025-01-19 13:44:00
26745,D,85.56817584060583,2025-01-19 13:45:00
26746,D,313.26795503160787,2025-01-19 13:46:00
26747,A,999.905554985009,2025-01-19 13:47:00
26748,C,537.783888015404,2025-01-19 13:48:00
26749,B,220.21677476561163,2025-01-19 13:49:00
26750,C,514.2383781690006,2025-01-19 13:50:00
26751,C,611.3719852683394,2025-01-19 13:51:00
26752,D,136.01975364054007,2025-01-19 13:52:00
26753,C,496.4456167567629,2025-01-19 13:53:00
26754,C,503.35918152104864,2025-01-19 13:54:00
26755,A,853.3003946443483,2025-01-19 13:55:00
26756,C,39.82733189540744,2025-01-19 13:56:00
26757,A,393.3094987937379,2025-01-19 13:57:00
26758,A,855.4581641659958,2025-01-19 13:58:00
26759,D,907.1025140174282,2025-01-19 13:59:00
26760,C,796.9207008581814,2025-01-19 14:00:00
26761,D,829.0123546991383,2025-01-19 14:01:00
26762,C,541.8346974801318,2025-01-19 14:02:00
26763,D,612.2087365249254,2025-01-19 14:03:00
26764,C,317.64511589238396,2025-01-19 14:04:00
26765,D,646.6833485440186,2025-01-19 14:05:00
26766,A,13.1263929580131,2025-01-19 14:06:00
26767,C,734.9042828701952,2025-01-19 14:07:00
26768,D,711.0476370797977,2025-01-19 14:08:00
26769,D,563.3130367800704,2025-01-19 14:09:00
26770,D,932.9148415302766,2025-01-19 14:10:00
26771,B,648.5831530434679,2025-01-19 14:11:00
26772,B,130.4301558291443,2025-01-19 14:12:00
26773,C,943.5116724983693,2025-01-19 14:13:00
26774,C,988.7318540723104,2025-01-19 14:14:00
26775,C,578.5330348155179,2025-01-19 14:15:00
26776,C,54.911828207433345,2025-01-19 14:16:00
26777,B,838.115120542962,2025-01-19 14:17:00
26778,D,723.2971403632243,2025-01-19 14:18:00
26779,C,453.9007929648149,2025-01-19 14:19:00
26780,B,737.4470747928448,2025-01-19 14:20:00
26781,A,20.59317299782848,2025-01-19 14:21:00
26782,D,140.96233851057548,2025-01-19 14:22:00
26783,A,233.84337424274815,2025-01-19 14:23:00
26784,D,500.4283772245325,2025-01-19 14:24:00
26785,A,580.6162488720361,2025-01-19 14:25:00
26786,B,498.1139246891413,2025-01-19 14:26:00
26787,C,33.147929636450414,2025-01-19 14:27:00
26788,A,788.718183991696,2025-01-19 14:28:00
26789,D,245.02766180335678,2025-01-19 14:29:00
26790,C,879.1369707840872,2025-01-19 14:30:00
26791,C,505.25780666404484,2025-01-19 14:31:00
26792,D,920.4227083264033,2025-01-19 14:32:00
26793,B,467.7859776228565,2025-01-19 14:33:00
26794,C,758.2169683764424,2025-01-19 14:34:00
26795,C,301.66780387175965,2025-01-19 14:35:00
26796,D,617.7383984839461,2025-01-19 14:36:00
26797,C,886.204789548484,2025-01-19 14:37:00
26798,A,552.4187758738044,2025-01-19 14:38:00
26799,B,178.6990817675156,2025-01-19 14:39:00
26800,A,125.31581381650547,2025-01-19 14:40:00
26801,D,616.5766207835816,2025-01-19 14:41:00
26802,C,831.9263683319746,2025-01-19 14:42:00
26803,C,311.38854673816996,2025-01-19 14:43:00
26804,B,699.666874802367,2025-01-19 14:44:00
26805,B,771.904231766672,2025-01-19 14:45:00
26806,D,459.46915853974866,2025-01-19 14:46:00
26807,B,414.6999141254709,2025-01-19 14:47:00
26808,A,212.06479853617978,2025-01-19 14:48:00
26809,B,258.6549667357367,2025-01-19 14:49:00
26810,A,972.3432655517796,2025-01-19 14:50:00
26811,A,771.8738111063296,2025-01-19 14:51:00
26812,A,993.6667767133666,2025-01-19 14:52:00
26813,A,96.85480278796588,2025-01-19 14:53:00
26814,D,880.8050903163066,2025-01-19 14:54:00
26815,C,352.23117840826535,2025-01-19 14:55:00
26816,C,154.34090066007033,2025-01-19 14:56:00
26817,D,555.803150719924,2025-01-19 14:57:00
26818,B,172.76045868533285,2025-01-19 14:58:00
26819,A,623.8822246262816,2025-01-19 14:59:00
26820,B,966.1153115278044,2025-01-19 15:00:00
26821,A,4.818224220678902,2025-01-19 15:01:00
26822,A,18.384579101061505,2025-01-19 15:02:00
26823,D,836.5395795592914,2025-01-19 15:03:00
26824,D,637.2490340916835,2025-01-19 15:04:00
26825,A,312.63835014744734,2025-01-19 15:05:00
26826,C,866.4617503562073,2025-01-19 15:06:00
26827,A,6.170480748946661,2025-01-19 15:07:00
26828,C,497.01554675835325,2025-01-19 15:08:00
26829,D,537.270253158471,2025-01-19 15:09:00
26830,C,422.50068806326226,2025-01-19 15:10:00
26831,C,559.8180232079746,2025-01-19 15:11:00
26832,A,994.668854526947,2025-01-19 15:12:00
26833,D,886.7846914143926,2025-01-19 15:13:00
26834,A,362.94396251808195,2025-01-19 15:14:00
26835,D,426.40124552959236,2025-01-19 15:15:00
26836,C,548.489135287102,2025-01-19 15:16:00
26837,D,572.9160309536721,2025-01-19 15:17:00
26838,C,882.6365978096316,2025-01-19 15:18:00
26839,A,803.7657669966355,2025-01-19 15:19:00
26840,A,685.8206321481515,2025-01-19 15:20:00
26841,D,756.4170949725207,2025-01-19 15:21:00
26842,C,521.6785961178501,2025-01-19 15:22:00
26843,A,104.91249887575438,2025-01-19 15:23:00
26844,B,993.5715971550644,2025-01-19 15:24:00
26845,D,890.0843171212406,2025-01-19 15:25:00
26846,D,896.9982022729097,2025-01-19 15:26:00
26847,D,755.78014065479,2025-01-19 15:27:00
26848,C,329.26926645817224,2025-01-19 15:28:00
26849,D,17.449201231031775,2025-01-19 15:29:00
26850,A,608.266161733071,2025-01-19 15:30:00
26851,C,262.13192212630156,2025-01-19 15:31:00
26852,C,528.0095302259034,2025-01-19 15:32:00
26853,B,875.5573009567196,2025-01-19 15:33:00
26854,A,825.2186752131242,2025-01-19 15:34:00
26855,A,885.6138134346684,2025-01-19 15:35:00
26856,A,69.37359718432812,2025-01-19 15:36:00
26857,B,859.2567794600723,2025-01-19 15:37:00
26858,A,640.8855692171894,2025-01-19 15:38:00
26859,B,853.5866477478309,2025-01-19 15:39:00
26860,B,61.85235900514907,2025-01-19 15:40:00
26861,C,373.09400107494196,2025-01-19 15:41:00
26862,D,503.740289173628,2025-01-19 15:42:00
26863,D,244.818662210188,2025-01-19 15:43:00
26864,B,959.2604459901305,2025-01-19 15:44:00
26865,A,939.4235430339917,2025-01-19 15:45:00
26866,B,760.242303011554,2025-01-19 15:46:00
26867,C,776.1827067510484,2025-01-19 15:47:00
26868,B,755.17551083032,2025-01-19 15:48:00
26869,D,903.5994998685152,2025-01-19 15:49:00
26870,D,460.15612074268864,2025-01-19 15:50:00
26871,B,883.7347353650091,2025-01-19 15:51:00
26872,A,32.94197279573774,2025-01-19 15:52:00
26873,C,432.88327127742576,2025-01-19 15:53:00
26874,A,791.6954858622291,2025-01-19 15:54:00
26875,C,336.53783614676746,2025-01-19 15:55:00
26876,D,241.8014207583751,2025-01-19 15:56:00
26877,B,955.2248261114833,2025-01-19 15:57:00
26878,B,513.9774427793285,2025-01-19 15:58:00
26879,A,960.193208367275,2025-01-19 15:59:00
26880,C,419.743227554108,2025-01-19 16:00:00
26881,D,575.5995596444602,2025-01-19 16:01:00
26882,C,343.96798258071004,2025-01-19 16:02:00
26883,D,80.17105463633867,2025-01-19 16:03:00
26884,A,288.13633100516,2025-01-19 16:04:00
26885,B,310.90952415645,2025-01-19 16:05:00
26886,D,15.684629088055345,2025-01-19 16:06:00
26887,D,465.68131457130124,2025-01-19 16:07:00
26888,A,929.8487831381943,2025-01-19 16:08:00
26889,C,686.1480640966779,2025-01-19 16:09:00
26890,D,793.9723329806839,2025-01-19 16:10:00
26891,B,353.963604486352,2025-01-19 16:11:00
26892,D,170.38199465436554,2025-01-19 16:12:00
26893,C,285.24318418614723,2025-01-19 16:13:00
26894,A,118.9459323841141,2025-01-19 16:14:00
26895,A,446.74764206188047,2025-01-19 16:15:00
26896,C,335.81645097173293,2025-01-19 16:16:00
26897,D,4.231121858225606,2025-01-19 16:17:00
26898,A,433.0174039113033,2025-01-19 16:18:00
26899,D,195.32683326298027,2025-01-19 16:19:00
26900,B,482.49673192193296,2025-01-19 16:20:00
26901,C,855.6802075514937,2025-01-19 16:21:00
26902,A,122.53342087928998,2025-01-19 16:22:00
26903,C,512.632724645523,2025-01-19 16:23:00
26904,C,261.0641012453915,2025-01-19 16:24:00
26905,B,923.1339090758813,2025-01-19 16:25:00
26906,C,769.281953355739,2025-01-19 16:26:00
26907,C,649.1127049410657,2025-01-19 16:27:00
26908,A,878.5051929381273,2025-01-19 16:28:00
26909,D,214.65052501714143,2025-01-19 16:29:00
26910,D,161.56408498070817,2025-01-19 16:30:00
26911,B,871.6455418618517,2025-01-19 16:31:00
26912,B,271.5910734758542,2025-01-19 16:32:00
26913,C,777.9768542991137,2025-01-19 16:33:00
26914,C,50.662011928938824,2025-01-19 16:34:00
26915,D,429.1488736934414,2025-01-19 16:35:00
26916,D,293.335337057908,2025-01-19 16:36:00
26917,B,910.346508532401,2025-01-19 16:37:00
26918,D,486.2043367911928,2025-01-19 16:38:00
26919,D,102.02076361125168,2025-01-19 16:39:00
26920,B,410.7597540334289,2025-01-19 16:40:00
26921,A,630.8345990587686,2025-01-19 16:41:00
26922,D,85.18576154183555,2025-01-19 16:42:00
26923,A,369.2037711288547,2025-01-19 16:43:00
26924,D,218.24076485264166,2025-01-19 16:44:00
26925,C,655.4144564309763,2025-01-19 16:45:00
26926,A,462.7689862359382,2025-01-19 16:46:00
26927,D,48.169293148834555,2025-01-19 16:47:00
26928,C,99.69384170968021,2025-01-19 16:48:00
26929,B,7.269120354080449,2025-01-19 16:49:00
26930,B,840.0435331742609,2025-01-19 16:50:00
26931,D,536.4650028484407,2025-01-19 16:51:00
26932,B,856.3473947222212,2025-01-19 16:52:00
26933,C,785.3761917418472,2025-01-19 16:53:00
26934,B,428.57832179065,2025-01-19 16:54:00
26935,A,309.2075388310186,2025-01-19 16:55:00
26936,B,67.00936964492665,2025-01-19 16:56:00
26937,A,47.35259182980911,2025-01-19 16:57:00
26938,A,379.31521807428504,2025-01-19 16:58:00
26939,D,171.07572990279886,2025-01-19 16:59:00
26940,C,720.1062737356553,2025-01-19 17:00:00
26941,D,617.7496947516208,2025-01-19 17:01:00
26942,C,500.60873767359783,2025-01-19 17:02:00
26943,B,856.2519584584923,2025-01-19 17:03:00
26944,C,255.9904850299085,2025-01-19 17:04:00
26945,B,277.1385777856328,2025-01-19 17:05:00
26946,C,448.2798310914974,2025-01-19 17:06:00
26947,D,868.9340854041466,2025-01-19 17:07:00
26948,A,619.8052774217502,2025-01-19 17:08:00
26949,C,410.07712506325623,2025-01-19 17:09:00
26950,A,537.3318399096698,2025-01-19 17:10:00
26951,C,549.2403406530639,2025-01-19 17:11:00
26952,D,172.74194731255199,2025-01-19 17:12:00
26953,A,829.9956793460852,2025-01-19 17:13:00
26954,B,556.4895814465941,2025-01-19 17:14:00
26955,B,284.8573202923713,2025-01-19 17:15:00
26956,A,665.3088546270146,2025-01-19 17:16:00
26957,B,695.8185749255218,2025-01-19 17:17:00
26958,B,245.28184399997332,2025-01-19 17:18:00
26959,C,875.6589075512086,2025-01-19 17:19:00
26960,A,599.623388532098,2025-01-19 17:20:00
26961,B,873.3294798753114,2025-01-19 17:21:00
26962,C,90.24451834995617,2025-01-19 17:22:00
26963,B,186.02053724920154,2025-01-19 17:23:00
26964,A,118.68667648212671,2025-01-19 17:24:00
26965,A,908.7776736195914,2025-01-19 17:25:00
26966,B,232.7043433977959,2025-01-19 17:26:00
26967,B,491.2739738947687,2025-01-19 17:27:00
26968,A,275.63888294974635,2025-01-19 17:28:00
26969,B,774.0000928176678,2025-01-19 17:29:00
26970,D,671.3638028355551,2025-01-19 17:30:00
26971,C,172.31684421436344,2025-01-19 17:31:00
26972,D,388.49150892966554,2025-01-19 17:32:00
26973,D,177.9252062099086,2025-01-19 17:33:00
26974,C,8.790434158945759,2025-01-19 17:34:00
26975,B,953.2155051492181,2025-01-19 17:35:00
26976,A,404.0144955470271,2025-01-19 17:36:00
26977,C,519.4237804739182,2025-01-19 17:37:00
26978,C,438.2720437112144,2025-01-19 17:38:00
26979,B,688.9535580645542,2025-01-19 17:39:00
26980,A,368.2557485153188,2025-01-19 17:40:00
26981,C,628.3845660505355,2025-01-19 17:41:00
26982,D,447.8150638599541,2025-01-19 17:42:00
26983,A,959.1850795452581,2025-01-19 17:43:00
26984,B,373.1385391361272,2025-01-19 17:44:00
26985,A,42.40541615333881,2025-01-19 17:45:00
26986,D,676.2918076488666,2025-01-19 17:46:00
26987,A,664.6530302047095,2025-01-19 17:47:00
26988,A,757.1776160273084,2025-01-19 17:48:00
26989,A,359.42680459000053,2025-01-19 17:49:00
26990,B,153.0645998070437,2025-01-19 17:50:00
26991,C,688.0428959514255,2025-01-19 17:51:00
26992,B,258.2808743599079,2025-01-19 17:52:00
26993,A,415.88195781504044,2025-01-19 17:53:00
26994,B,152.75045672994747,2025-01-19 17:54:00
26995,C,214.2009795269667,2025-01-19 17:55:00
26996,C,350.41906599899363,2025-01-19 17:56:00
26997,D,60.76470551823721,2025-01-19 17:57:00
26998,A,595.8711693110458,2025-01-19 17:58:00
26999,B,994.9437407256175,2025-01-19 17:59:00
27000,C,382.3818051198892,2025-01-19 18:00:00
27001,B,471.91360815059926,2025-01-19 18:01:00
27002,A,885.2281437232565,2025-01-19 18:02:00
27003,B,782.8993059524577,2025-01-19 18:03:00
27004,C,597.0030316599481,2025-01-19 18:04:00
27005,B,549.2682215240523,2025-01-19 18:05:00
27006,C,816.5356244119193,2025-01-19 18:06:00
27007,A,180.2056146895602,2025-01-19 18:07:00
27008,C,37.15741794330252,2025-01-19 18:08:00
27009,A,883.1912411764437,2025-01-19 18:09:00
27010,C,742.0245939330981,2025-01-19 18:10:00
27011,B,633.8127093016145,2025-01-19 18:11:00
27012,D,143.69654074817896,2025-01-19 18:12:00
27013,A,547.2542966399749,2025-01-19 18:13:00
27014,B,713.1229884701247,2025-01-19 18:14:00
27015,B,264.6088155602189,2025-01-19 18:15:00
27016,D,425.21920769685283,2025-01-19 18:16:00
27017,C,567.7648864788843,2025-01-19 18:17:00
27018,D,166.22806743363682,2025-01-19 18:18:00
27019,D,917.4789475075944,2025-01-19 18:19:00
27020,D,45.8806747419912,2025-01-19 18:20:00
27021,A,609.7763013066406,2025-01-19 18:21:00
27022,D,986.1843802772923,2025-01-19 18:22:00
27023,A,827.4970449672562,2025-01-19 18:23:00
27024,A,248.59909066974183,2025-01-19 18:24:00
27025,B,429.0193472155218,2025-01-19 18:25:00
27026,B,321.58167152343674,2025-01-19 18:26:00
27027,A,965.6320739542294,2025-01-19 18:27:00
27028,D,326.50880634694846,2025-01-19 18:28:00
27029,D,557.4388508806163,2025-01-19 18:29:00
27030,C,186.6306182261126,2025-01-19 18:30:00
27031,B,598.6152213091789,2025-01-19 18:31:00
27032,D,387.5107781263917,2025-01-19 18:32:00
27033,B,343.46654037061154,2025-01-19 18:33:00
27034,D,566.2401299195274,2025-01-19 18:34:00
27035,C,629.3188006542008,2025-01-19 18:35:00
27036,C,246.291918610419,2025-01-19 18:36:00
27037,B,528.2662792978133,2025-01-19 18:37:00
27038,D,310.2020447040342,2025-01-19 18:38:00
27039,A,276.1531979505072,2025-01-19 18:39:00
27040,A,885.9162950575765,2025-01-19 18:40:00
27041,B,711.5068591312908,2025-01-19 18:41:00
27042,D,922.3924176789506,2025-01-19 18:42:00
27043,B,48.728716983641675,2025-01-19 18:43:00
27044,C,77.40468144078928,2025-01-19 18:44:00
27045,D,831.9609177260647,2025-01-19 18:45:00
27046,D,567.925831340306,2025-01-19 18:46:00
27047,D,81.34723165558067,2025-01-19 18:47:00
27048,D,869.0579973935593,2025-01-19 18:48:00
27049,C,352.17705514922716,2025-01-19 18:49:00
27050,B,833.0474968273961,2025-01-19 18:50:00
27051,D,535.3115127319827,2025-01-19 18:51:00
27052,D,361.7706877179114,2025-01-19 18:52:00
27053,A,186.35545241363215,2025-01-19 18:53:00
27054,D,833.050963413015,2025-01-19 18:54:00
27055,C,187.94052026436347,2025-01-19 18:55:00
27056,D,635.1536473327315,2025-01-19 18:56:00
27057,A,193.7612705664261,2025-01-19 18:57:00
27058,C,170.23677862134855,2025-01-19 18:58:00
27059,B,649.5135421892364,2025-01-19 18:59:00
27060,B,911.4106607902031,2025-01-19 19:00:00
27061,D,956.3442228927756,2025-01-19 19:01:00
27062,C,687.7901637333803,2025-01-19 19:02:00
27063,C,870.5748781119737,2025-01-19 19:03:00
27064,D,123.00152805124942,2025-01-19 19:04:00
27065,D,514.2102070577013,2025-01-19 19:05:00
27066,D,684.917820370398,2025-01-19 19:06:00
27067,D,398.85527318921885,2025-01-19 19:07:00
27068,A,661.2081363872337,2025-01-19 19:08:00
27069,C,774.6681745290103,2025-01-19 19:09:00
27070,A,100.75550345013806,2025-01-19 19:10:00
27071,D,818.0565890159022,2025-01-19 19:11:00
27072,A,40.78525315595238,2025-01-19 19:12:00
27073,D,965.4245641480237,2025-01-19 19:13:00
27074,C,531.0554724899282,2025-01-19 19:14:00
27075,A,926.6095627464271,2025-01-19 19:15:00
27076,B,389.6065996110432,2025-01-19 19:16:00
27077,D,835.3851366752305,2025-01-19 19:17:00
27078,D,271.6631083231723,2025-01-19 19:18:00
27079,D,376.1499499453417,2025-01-19 19:19:00
27080,A,76.98956058772355,2025-01-19 19:20:00
27081,C,675.7577088675888,2025-01-19 19:21:00
27082,B,703.3786374827208,2025-01-19 19:22:00
27083,B,768.0524871731607,2025-01-19 19:23:00
27084,A,74.94760913488663,2025-01-19 19:24:00
27085,B,699.8891364313663,2025-01-19 19:25:00
27086,B,367.99775961422745,2025-01-19 19:26:00
27087,A,606.4755958189392,2025-01-19 19:27:00
27088,C,282.627492227559,2025-01-19 19:28:00
27089,A,244.3339021172448,2025-01-19 19:29:00
27090,B,440.51387535458673,2025-01-19 19:30:00
27091,B,262.1195942531981,2025-01-19 19:31:00
27092,C,604.8059405029608,2025-01-19 19:32:00
27093,D,587.8469523049785,2025-01-19 19:33:00
27094,A,321.0522170814247,2025-01-19 19:34:00
27095,C,285.38540090913864,2025-01-19 19:35:00
27096,A,2.4487078200001733,2025-01-19 19:36:00
27097,B,191.38802117315257,2025-01-19 19:37:00
27098,B,395.05832098208515,2025-01-19 19:38:00
27099,D,317.1037440189689,2025-01-19 19:39:00
27100,B,358.57432735801564,2025-01-19 19:40:00
27101,B,986.5252009328988,2025-01-19 19:41:00
27102,D,918.2441114275367,2025-01-19 19:42:00
27103,B,863.8089320102636,2025-01-19 19:43:00
27104,C,557.826379469416,2025-01-19 19:44:00
27105,B,218.35321558970355,2025-01-19 19:45:00
27106,A,512.9261919743193,2025-01-19 19:46:00
27107,D,108.6418591094397,2025-01-19 19:47:00
27108,B,908.9223817725756,2025-01-19 19:48:00
27109,D,85.05671743495968,2025-01-19 19:49:00
27110,A,738.539691288926,2025-01-19 19:50:00
27111,A,501.75962380144665,2025-01-19 19:51:00
27112,D,609.188346132491,2025-01-19 19:52:00
27113,D,922.7735731926971,2025-01-19 19:53:00
27114,D,484.83863139033434,2025-01-19 19:54:00
27115,C,631.3470933861073,2025-01-19 19:55:00
27116,C,886.4091129369591,2025-01-19 19:56:00
27117,A,357.52910895712154,2025-01-19 19:57:00
27118,C,1.605741687148332,2025-01-19 19:58:00
27119,A,514.2540515257674,2025-01-19 19:59:00
27120,A,769.2678192211889,2025-01-19 20:00:00
27121,D,342.8091288182786,2025-01-19 20:01:00
27122,B,22.4858852774118,2025-01-19 20:02:00
27123,D,647.2730856866553,2025-01-19 20:03:00
27124,B,201.2078695287638,2025-01-19 20:04:00
27125,C,505.17703617922683,2025-01-19 20:05:00
27126,B,244.74475016176876,2025-01-19 20:06:00
27127,A,983.9722874062493,2025-01-19 20:07:00
27128,B,669.9420093233375,2025-01-19 20:08:00
27129,B,80.21078887257349,2025-01-19 20:09:00
27130,D,321.1492447067247,2025-01-19 20:10:00
27131,A,911.8888865881968,2025-01-19 20:11:00
27132,A,550.2730738504565,2025-01-19 20:12:00
27133,A,704.9369905221508,2025-01-19 20:13:00
27134,B,807.9845833474553,2025-01-19 20:14:00
27135,B,755.6784783965879,2025-01-19 20:15:00
27136,A,519.457846075729,2025-01-19 20:16:00
27137,A,627.6428887566908,2025-01-19 20:17:00
27138,C,301.91196193521665,2025-01-19 20:18:00
27139,D,249.23753688882755,2025-01-19 20:19:00
27140,B,784.6472659735667,2025-01-19 20:20:00
27141,C,736.5413631303409,2025-01-19 20:21:00
27142,A,404.6592295581609,2025-01-19 20:22:00
27143,D,821.8531596896654,2025-01-19 20:23:00
27144,B,596.0597906406698,2025-01-19 20:24:00
27145,A,135.98990031890324,2025-01-19 20:25:00
27146,B,311.50562113614166,2025-01-19 20:26:00
27147,D,592.990643718591,2025-01-19 20:27:00
27148,B,84.80479216106541,2025-01-19 20:28:00
27149,B,967.9447476396242,2025-01-19 20:29:00
27150,C,717.9223945724445,2025-01-19 20:30:00
27151,C,98.84165366508435,2025-01-19 20:31:00
27152,A,137.50014096004602,2025-01-19 20:32:00
27153,B,766.4538861923248,2025-01-19 20:33:00
27154,D,932.8291618491149,2025-01-19 20:34:00
27155,D,682.9325754088536,2025-01-19 20:35:00
27156,C,669.7290677466181,2025-01-19 20:36:00
27157,A,417.0196813010567,2025-01-19 20:37:00
27158,C,508.32678462345126,2025-01-19 20:38:00
